"","frame.number","frame.time_relative","frame.time_delta_displayed","frame.len","ip.proto","ip.version","ip.src","ip.dst","tcp.srcport","tcp.dstport","mbtcp.prot_id","mbtcp.trans_id","mbtcp.len","mbtcp.modbus.func_code","mbtcp.modbus.reference_num","mbtcp.modbus.word_cnt","mbtcp.modbus.data"
"8290",8290,696.322492,0.009447,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",163,5,"4","",NA,"00:75"
"8291",8291,696.327176,0.004684,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",164,6,"4","0",1,""
"8292",8292,696.332529,0.005353,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",164,5,"4","",NA,"00:75"
"8293",8293,696.333035,0.000506,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",165,6,"4","0",1,""
"8294",8294,696.342568,0.009533,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",165,5,"4","",NA,"00:75"
"8295",8295,696.34331,0.000742,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",166,6,"4","1",1,""
"8296",8296,696.352533,0.009223,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",166,5,"4","",NA,"00:50"
"8297",8297,696.353046,0.000513,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",167,6,"4","1",1,""
"8298",8298,696.362515,0.009469,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",167,5,"4","",NA,"00:50"
"8299",8299,696.362858,0.000343,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",168,6,"4","1",1,""
"8300",8300,696.37245,0.009592,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",168,5,"4","",NA,"00:50"
"8301",8301,696.372865,0.000415,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",169,6,"4","1",1,""
"8302",8302,696.382528,0.009663,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",169,5,"4","",NA,"00:50"
"8303",8303,696.384908,0.00238,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",170,6,"4","1",1,""
"8304",8304,696.392502,0.007594,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",170,5,"4","",NA,"00:50"
"8305",8305,696.394201,0.001699,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",171,6,"4","1",1,""
"8306",8306,696.402555,0.008354,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",171,5,"4","",NA,"00:50"
"8307",8307,696.535772,0.133217,54,"6","4","192.168.12.51","192.168.12.253","2499","502","",NA,NA,"","",NA,""
"8308",8308,696.737468,0.201696,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",172,6,"4","2",1,""
"8309",8309,696.740918,0.00345,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",172,5,"4","",NA,"12:14"
"8310",8310,696.741257,0.000339,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",173,6,"4","0",1,""
"8311",8311,696.752524,0.011267,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",173,5,"4","",NA,"00:75"
"8312",8312,696.752901,0.000377,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",174,6,"4","0",1,""
"8313",8313,696.762507,0.009606,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",174,5,"4","",NA,"00:75"
"8314",8314,696.76283,0.000323,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",175,6,"4","0",1,""
"8315",8315,696.772565,0.009735,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",175,5,"4","",NA,"00:75"
"8316",8316,696.772966,0.000401,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",176,6,"4","0",1,""
"8317",8317,696.782568,0.009602,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",176,5,"4","",NA,"00:75"
"8318",8318,696.7831,0.000532,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",177,6,"4","1",1,""
"8319",8319,696.792565,0.009465,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",177,5,"4","",NA,"00:50"
"8320",8320,696.792969,0.000404,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",178,6,"4","1",1,""
"8321",8321,696.802544,0.009575,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",178,5,"4","",NA,"00:50"
"8322",8322,696.803006,0.000462,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",179,6,"4","3",1,""
"8323",8323,696.812633,0.009627,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",179,5,"4","",NA,"0a:b8"
"8324",8324,696.813081,0.000448,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",180,6,"4","0",1,""
"8325",8325,696.822534,0.009453,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",180,5,"4","",NA,"00:75"
"8326",8326,696.826827,0.004293,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",181,6,"4","0",1,""
"8327",8327,696.832535,0.005708,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",181,5,"4","",NA,"00:75"
"8328",8328,696.832843,0.000308,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",182,6,"4","0",1,""
"8329",8329,696.842524,0.009681,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",182,5,"4","",NA,"00:75"
"8330",8330,696.842961,0.000437,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",183,6,"4","1",1,""
"8331",8331,696.852556,0.009595,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",183,5,"4","",NA,"00:50"
"8332",8332,696.852869,0.000313,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",184,6,"4","1",1,""
"8333",8333,696.862563,0.009694,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",184,5,"4","",NA,"00:50"
"8334",8334,696.862893,0.00033,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",185,6,"4","1",1,""
"8335",8335,696.872551,0.009658,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",185,5,"4","",NA,"00:50"
"8336",8336,696.872779,0.000228,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",186,6,"4","1",1,""
"8337",8337,696.88248,0.009701,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",186,5,"4","",NA,"00:50"
"8338",8338,696.882782,0.000302,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",187,6,"4","1",1,""
"8339",8339,696.892509,0.009727,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",187,5,"4","",NA,"00:50"
"8340",8340,696.892734,0.000225,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",188,6,"4","1",1,""
"8341",8341,696.902589,0.009855,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",188,5,"4","",NA,"00:50"
"8342",8342,697.036325,0.133736,54,"6","4","192.168.12.51","192.168.12.253","2499","502","",NA,NA,"","",NA,""
"8343",8343,697.237103,0.200778,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",189,6,"4","2",1,""
"8344",8344,697.240917,0.003814,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",189,5,"4","",NA,"12:0a"
"8345",8345,697.241279,0.000362,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",190,6,"4","0",1,""
"8346",8346,697.25257,0.011291,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",190,5,"4","",NA,"00:75"
"8347",8347,697.258656,0.006086,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",191,6,"4","0",1,""
"8348",8348,697.262555,0.003899,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",191,5,"4","",NA,"00:75"
"8349",8349,697.262896,0.000341,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",192,6,"4","0",1,""
"8350",8350,697.272561,0.009665,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",192,5,"4","",NA,"00:75"
"8351",8351,697.273137,0.000576,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",193,6,"4","0",1,""
"8352",8352,697.282593,0.009456,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",193,5,"4","",NA,"00:75"
"8353",8353,697.284467,0.001874,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",194,6,"4","1",1,""
"8354",8354,697.29253,0.008063,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",194,5,"4","",NA,"00:54"
"8355",8355,697.292901,0.000371,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",195,6,"4","1",1,""
"8356",8356,697.302549,0.009648,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",195,5,"4","",NA,"00:54"
"8357",8357,697.302988,0.000439,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",196,6,"4","3",1,""
"8358",8358,697.31271,0.009722,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",196,5,"4","",NA,"0a:ca"
"8359",8359,697.313263,0.000553,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",197,6,"4","0",1,""
"8360",8360,697.322565,0.009302,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",197,5,"4","",NA,"00:75"
"8361",8361,697.327128,0.004563,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",198,6,"4","0",1,""
"8362",8362,697.332548,0.00542,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",198,5,"4","",NA,"00:75"
"8363",8363,697.332775,0.000227,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",199,6,"4","0",1,""
"8364",8364,697.342526,0.009751,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",199,5,"4","",NA,"00:75"
"8365",8365,697.342835,0.000309,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",200,6,"4","1",1,""
"8366",8366,697.352541,0.009706,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",200,5,"4","",NA,"00:54"
"8367",8367,697.352878,0.000337,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",201,6,"4","1",1,""
"8368",8368,697.362642,0.009764,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",201,5,"4","",NA,"00:54"
"8369",8369,697.36313,0.000488,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",202,6,"4","1",1,""
"8370",8370,697.372542,0.009412,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",202,5,"4","",NA,"00:54"
"8371",8371,697.372888,0.000346,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",203,6,"4","1",1,""
"8372",8372,697.382583,0.009695,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",203,5,"4","",NA,"00:54"
"8373",8373,697.386755,0.004172,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",204,6,"4","1",1,""
"8374",8374,697.392493,0.005738,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",204,5,"4","",NA,"00:54"
"8375",8375,697.392793,3e-04,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",205,6,"4","1",1,""
"8376",8376,697.402552,0.009759,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",205,5,"4","",NA,"00:54"
"8377",8377,697.537482,0.13493,54,"6","4","192.168.12.51","192.168.12.253","2499","502","",NA,NA,"","",NA,""
"8378",8378,697.738335,0.200853,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",206,6,"4","2",1,""
"8379",8379,697.74094,0.002605,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",206,5,"4","",NA,"12:0b"
"8380",8380,697.741361,0.000421,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",207,6,"4","0",1,""
"8381",8381,697.752586,0.011225,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",207,5,"4","",NA,"00:75"
"8382",8382,697.758541,0.005955,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",208,6,"4","0",1,""
"8383",8383,697.762564,0.004023,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",208,5,"4","",NA,"00:75"
"8384",8384,697.762871,0.000307,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",209,6,"4","0",1,""
"8385",8385,697.772608,0.009737,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",209,5,"4","",NA,"00:75"
"8386",8386,697.7772,0.004592,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",210,6,"4","0",1,""
"8387",8387,697.782534,0.005334,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",210,5,"4","",NA,"00:75"
"8388",8388,697.782855,0.000321,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",211,6,"4","1",1,""
"8389",8389,697.792561,0.009706,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",211,5,"4","",NA,"00:54"
"8390",8390,697.792869,0.000308,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",212,6,"4","1",1,""
"8391",8391,697.802535,0.009666,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",212,5,"4","",NA,"00:54"
"8392",8392,697.802872,0.000337,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",213,6,"4","3",1,""
"8393",8393,697.812541,0.009669,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",213,5,"4","",NA,"0a:cc"
"8394",8394,697.813096,0.000555,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",214,6,"4","0",1,""
"8395",8395,697.8226,0.009504,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",214,5,"4","",NA,"00:75"
"8396",8396,697.82802,0.00542,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",215,6,"4","0",1,""
"8397",8397,697.832518,0.004498,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",215,5,"4","",NA,"00:75"
"8398",8398,697.832731,0.000213,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",216,6,"4","0",1,""
"8399",8399,697.842576,0.009845,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",216,5,"4","",NA,"00:75"
"8400",8400,697.84285,0.000274,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",217,6,"4","1",1,""
"8401",8401,697.852547,0.009697,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",217,5,"4","",NA,"00:54"
"8402",8402,697.852938,0.000391,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",218,6,"4","1",1,""
"8403",8403,697.862599,0.009661,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",218,5,"4","",NA,"00:54"
"8404",8404,697.862919,0.00032,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",219,6,"4","1",1,""
"8405",8405,697.872544,0.009625,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",219,5,"4","",NA,"00:54"
"8406",8406,697.87285,0.000306,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",220,6,"4","1",1,""
"8407",8407,697.88255,0.0097,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",220,5,"4","",NA,"00:54"
"8408",8408,697.88291,0.00036,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",221,6,"4","1",1,""
"8409",8409,697.892592,0.009682,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",221,5,"4","",NA,"00:54"
"8410",8410,697.892918,0.000326,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",222,6,"4","1",1,""
"8411",8411,697.902608,0.00969,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",222,5,"4","",NA,"00:54"
"8412",8412,698.037603,0.134995,54,"6","4","192.168.12.51","192.168.12.253","2499","502","",NA,NA,"","",NA,""
"8413",8413,698.23806,0.200457,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",223,6,"4","2",1,""
"8414",8414,698.240962,0.002902,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",223,5,"4","",NA,"12:13"
"8415",8415,698.241367,0.000405,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",224,6,"4","0",1,""
"8416",8416,698.252585,0.011218,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",224,5,"4","",NA,"00:75"
"8417",8417,698.259082,0.006497,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",225,6,"4","0",1,""
"8418",8418,698.272704,0.013622,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",225,5,"4","",NA,"00:75"
"8419",8419,698.27681,0.004106,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",226,6,"4","0",1,""
"8420",8420,698.282592,0.005782,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",226,5,"4","",NA,"00:75"
"8421",8421,698.282936,0.000344,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",227,6,"4","0",1,""
"8422",8422,698.292615,0.009679,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",227,5,"4","",NA,"00:75"
"8423",8423,698.292891,0.000276,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",228,6,"4","1",1,""
"8424",8424,698.302635,0.009744,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",228,5,"4","",NA,"00:50"
"8425",8425,698.30309,0.000455,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",229,6,"4","1",1,""
"8426",8426,698.31259,0.0095,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",229,5,"4","",NA,"00:50"
"8427",8427,698.312939,0.000349,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",230,6,"4","3",1,""
"8428",8428,698.322682,0.009743,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",230,5,"4","",NA,"0a:b8"
"8429",8429,698.324269,0.001587,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",231,6,"4","0",1,""
"8430",8430,698.332609,0.00834,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",231,5,"4","",NA,"00:75"
"8431",8431,698.34012,0.007511,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",232,6,"4","0",1,""
"8432",8432,698.352628,0.012508,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",232,5,"4","",NA,"00:75"
"8433",8433,698.352959,0.000331,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",233,6,"4","0",1,""
"8434",8434,698.362628,0.009669,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",233,5,"4","",NA,"00:75"
"8435",8435,698.367186,0.004558,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",234,6,"4","1",1,""
"8436",8436,698.372582,0.005396,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",234,5,"4","",NA,"00:50"
"8437",8437,698.372936,0.000354,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",235,6,"4","1",1,""
"8438",8438,698.382527,0.009591,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",235,5,"4","",NA,"00:50"
"8439",8439,698.382788,0.000261,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",236,6,"4","1",1,""
"8440",8440,698.392576,0.009788,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",236,5,"4","",NA,"00:50"
"8441",8441,698.392872,0.000296,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",237,6,"4","1",1,""
"8442",8442,698.402606,0.009734,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",237,5,"4","",NA,"00:50"
"8443",8443,698.409142,0.006536,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",238,6,"4","1",1,""
"8444",8444,698.422603,0.013461,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",238,5,"4","",NA,"00:50"
"8445",8445,698.422908,0.000305,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",239,6,"4","1",1,""
"8446",8446,698.43254,0.009632,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",239,5,"4","",NA,"00:50"
"8447",8447,698.53868,0.10614,54,"6","4","192.168.12.51","192.168.12.253","2499","502","",NA,NA,"","",NA,""
"8448",8448,698.74045,0.20177,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",240,6,"4","2",1,""
"8449",8449,698.750984,0.010534,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",240,5,"4","",NA,"12:14"
"8450",8450,698.751365,0.000381,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",241,6,"4","0",1,""
"8451",8451,698.762649,0.011284,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",241,5,"4","",NA,"00:75"
"8452",8452,698.770275,0.007626,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",242,6,"4","0",1,""
"8453",8453,698.784151,0.013876,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",242,5,"4","",NA,"00:75"
"8454",8454,698.784471,0.00032,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",243,6,"4","0",1,""
"8455",8455,698.792692,0.008221,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",243,5,"4","",NA,"00:75"
"8456",8456,698.792929,0.000237,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",244,6,"4","0",1,""
"8457",8457,698.802591,0.009662,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",244,5,"4","",NA,"00:75"
"8458",8458,698.80288,0.000289,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",245,6,"4","1",1,""
"8459",8459,698.812645,0.009765,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",245,5,"4","",NA,"00:50"
"8460",8460,698.813002,0.000357,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",246,6,"4","1",1,""
"8461",8461,698.822641,0.009639,65,"6","4","192.168.12.253","192.168.12.51","502","2499","0",246,5,"4","",NA,"00:50"
"8462",8462,698.823092,0.000451,66,"6","4","192.168.12.51","192.168.12.253","2499","502","0",247,6,"4","3",1,""
