"","Address","Port","Packets","Bytes","Tx.Packets","Tx.Bytes","Rx.Packets","Rx.Bytes","Latitude","Longitude"
"414","192.168.12.250",1263,6,348,3,186,3,162,"-","-"
"415","192.168.12.128",3128,27,1602,9,486,18,1116,"-","-"
"416","192.168.12.250",1264,6,348,3,186,3,162,"-","-"
"417","192.168.12.128",3057,27,1602,9,486,18,1116,"-","-"
"418","192.168.50.50",1263,3,186,3,186,0,0,"-","-"
"419","192.168.12.250",1265,6,348,3,186,3,162,"-","-"
"420","192.168.12.128",3050,27,1602,9,486,18,1116,"-","-"
"421","192.168.50.50",1264,3,186,3,186,0,0,"-","-"
"422","192.168.50.50",1265,3,186,3,186,0,0,"-","-"
"423","192.168.12.250",1266,6,348,3,186,3,162,"-","-"
"424","192.168.12.128",3000,27,1602,9,486,18,1116,"-","-"
"425","192.168.50.50",1266,3,186,3,186,0,0,"-","-"
"426","192.168.12.250",1267,6,348,3,186,3,162,"-","-"
"427","192.168.12.128",5405,27,1602,9,486,18,1116,"-","-"
"428","192.168.50.50",1267,3,186,3,186,0,0,"-","-"
"429","192.168.12.250",1268,6,348,3,186,3,162,"-","-"
"430","192.168.12.128",5093,27,1602,9,486,18,1116,"-","-"
"431","192.168.50.50",1268,3,186,3,186,0,0,"-","-"
"432","192.168.12.250",1269,6,348,3,186,3,162,"-","-"
"433","192.168.12.128",5168,27,1602,9,486,18,1116,"-","-"
"434","192.168.12.250",1270,6,348,3,186,3,162,"-","-"
"435","192.168.12.128",5250,27,1602,9,486,18,1116,"-","-"
"436","192.168.12.250",1271,6,348,3,186,3,162,"-","-"
"437","192.168.12.128",5061,27,1602,9,486,18,1116,"-","-"
"438","192.168.50.50",1269,3,186,3,186,0,0,"-","-"
"439","192.168.50.50",1270,3,186,3,186,0,0,"-","-"
"440","192.168.12.250",1272,6,348,3,186,3,162,"-","-"
"441","192.168.12.128",5060,27,1602,9,486,18,1116,"-","-"
"442","192.168.50.50",1271,3,186,3,186,0,0,"-","-"
"443","192.168.50.50",1272,3,186,3,186,0,0,"-","-"
"444","192.168.12.250",1273,6,348,3,186,3,162,"-","-"
"445","192.168.12.128",5051,27,1602,9,486,18,1116,"-","-"
"446","192.168.50.50",1273,3,186,3,186,0,0,"-","-"
"447","192.168.12.250",1274,6,348,3,186,3,162,"-","-"
"448","192.168.12.128",5038,27,1602,9,486,18,1116,"-","-"
"449","192.168.50.50",1274,3,186,3,186,0,0,"-","-"
"450","192.168.12.250",1275,6,348,3,186,3,162,"-","-"
"451","192.168.12.128",4848,27,1602,9,486,18,1116,"-","-"
"452","192.168.50.50",1275,3,186,3,186,0,0,"-","-"
"453","192.168.12.250",1276,6,348,3,186,3,162,"-","-"
"454","192.168.12.128",4659,27,1602,9,486,18,1116,"-","-"
"455","192.168.50.50",1276,3,186,3,186,0,0,"-","-"
"456","192.168.50.50",1277,3,186,3,186,0,0,"-","-"
"457","192.168.12.128",5902,27,1602,9,486,18,1116,"-","-"
"458","192.168.12.250",1277,6,348,3,186,3,162,"-","-"
"459","192.168.12.250",1278,6,348,3,186,3,162,"-","-"
"460","192.168.12.128",5903,27,1602,9,486,18,1116,"-","-"
"461","192.168.50.50",1278,3,186,3,186,0,0,"-","-"
"462","192.168.12.250",1279,6,348,3,186,3,162,"-","-"
"463","192.168.12.128",5800,27,1602,9,486,18,1116,"-","-"
"464","192.168.50.50",1279,3,186,3,186,0,0,"-","-"
"465","192.168.12.250",1280,6,348,3,186,3,162,"-","-"
"466","192.168.12.128",5900,27,1602,9,486,18,1116,"-","-"
"467","192.168.12.250",1281,6,348,3,186,3,162,"-","-"
"468","192.168.12.128",5901,27,1602,9,486,18,1116,"-","-"
"469","192.168.12.250",1282,6,348,3,186,3,162,"-","-"
"470","192.168.12.128",5631,27,1602,9,486,18,1116,"-","-"
"471","192.168.50.50",1280,3,186,3,186,0,0,"-","-"
"472","192.168.12.250",1283,6,348,3,186,3,162,"-","-"
"473","192.168.12.128",5560,27,1602,9,486,18,1116,"-","-"
"474","192.168.12.250",1284,6,348,3,186,3,162,"-","-"
"475","192.168.12.128",5555,27,1602,9,486,18,1116,"-","-"
"476","192.168.50.50",1281,3,186,3,186,0,0,"-","-"
"477","192.168.12.250",1285,6,348,3,186,3,162,"-","-"
"478","192.168.12.128",5554,27,1602,9,486,18,1116,"-","-"
"479","192.168.12.250",1286,6,348,3,186,3,162,"-","-"
"480","192.168.12.128",5432,27,1602,9,486,18,1116,"-","-"
"481","192.168.50.50",1282,3,186,3,186,0,0,"-","-"
"482","192.168.50.50",1283,3,186,3,186,0,0,"-","-"
"483","192.168.50.50",1284,3,186,3,186,0,0,"-","-"
"484","192.168.50.50",1285,3,186,3,186,0,0,"-","-"
"485","192.168.50.50",1286,3,186,3,186,0,0,"-","-"
"486","192.168.12.250",1287,6,348,3,186,3,162,"-","-"
"487","192.168.12.128",5986,27,1602,9,486,18,1116,"-","-"
"488","192.168.50.50",1287,3,186,3,186,0,0,"-","-"
"489","192.168.50.50",1288,3,186,3,186,0,0,"-","-"
"490","192.168.12.128",6000,27,1602,9,486,18,1116,"-","-"
"491","192.168.12.250",1288,6,348,3,186,3,162,"-","-"
"492","192.168.12.250",1289,6,348,3,186,3,162,"-","-"
"493","192.168.12.128",6001,27,1602,9,486,18,1116,"-","-"
"494","192.168.50.50",1289,3,186,3,186,0,0,"-","-"
"495","192.168.12.250",1290,6,348,3,186,3,162,"-","-"
"496","192.168.12.128",5909,27,1602,9,486,18,1116,"-","-"
"497","192.168.50.50",1290,3,186,3,186,0,0,"-","-"
"498","192.168.12.250",1291,6,348,3,186,3,162,"-","-"
"499","192.168.12.128",5985,27,1602,9,486,18,1116,"-","-"
"500","192.168.50.50",1291,3,186,3,186,0,0,"-","-"
"501","192.168.12.250",1292,6,348,3,186,3,162,"-","-"
"502","192.168.12.128",5908,27,1602,9,486,18,1116,"-","-"
"503","192.168.50.50",1292,3,186,3,186,0,0,"-","-"
"504","192.168.12.250",1293,6,348,3,186,3,162,"-","-"
"505","192.168.12.128",5907,27,1602,9,486,18,1116,"-","-"
"506","192.168.50.50",1293,3,186,3,186,0,0,"-","-"
"507","192.168.12.250",1294,6,348,3,186,3,162,"-","-"
"508","192.168.12.128",5906,27,1602,9,486,18,1116,"-","-"
"509","192.168.50.50",1294,3,186,3,186,0,0,"-","-"
"510","192.168.12.250",1295,6,348,3,186,3,162,"-","-"
"511","192.168.12.128",5905,27,1602,9,486,18,1116,"-","-"
"512","192.168.50.50",1295,3,186,3,186,0,0,"-","-"
"513","192.168.12.250",1296,6,348,3,186,3,162,"-","-"
"514","192.168.12.128",5904,27,1602,9,486,18,1116,"-","-"
"515","192.168.50.50",1296,3,186,3,186,0,0,"-","-"
"516","192.168.12.250",1297,6,348,3,186,3,162,"-","-"
"517","192.168.12.128",6101,27,1602,9,486,18,1116,"-","-"
"518","192.168.50.50",1297,3,186,3,186,0,0,"-","-"
"519","192.168.12.250",1298,6,348,3,186,3,162,"-","-"
"520","192.168.12.128",6050,27,1602,9,486,18,1116,"-","-"
"521","192.168.50.50",1298,3,186,3,186,0,0,"-","-"
"522","192.168.12.250",1299,6,348,3,186,3,162,"-","-"
"523","192.168.12.128",6070,27,1602,9,486,18,1116,"-","-"
"524","192.168.50.50",1299,3,186,3,186,0,0,"-","-"
"525","192.168.12.250",1300,6,348,3,186,3,162,"-","-"
"526","192.168.12.128",6080,27,1602,9,486,18,1116,"-","-"
"527","192.168.50.50",1300,3,186,3,186,0,0,"-","-"
"528","192.168.12.250",1301,6,348,3,186,3,162,"-","-"
"529","192.168.12.128",6007,27,1602,9,486,18,1116,"-","-"
"530","192.168.50.50",1301,3,186,3,186,0,0,"-","-"
"531","192.168.12.250",1302,6,348,3,186,3,162,"-","-"
"532","192.168.12.128",6006,27,1602,9,486,18,1116,"-","-"
"533","192.168.50.50",1302,3,186,3,186,0,0,"-","-"
"534","192.168.12.250",1303,6,348,3,186,3,162,"-","-"
"535","192.168.12.128",6005,27,1602,9,486,18,1116,"-","-"
"536","192.168.50.50",1303,3,186,3,186,0,0,"-","-"
"537","192.168.12.250",1304,6,348,3,186,3,162,"-","-"
"538","192.168.12.128",6004,27,1602,9,486,18,1116,"-","-"
"539","192.168.50.50",1304,3,186,3,186,0,0,"-","-"
"540","192.168.12.250",1305,6,348,3,186,3,162,"-","-"
"541","192.168.12.128",6003,27,1602,9,486,18,1116,"-","-"
"542","192.168.50.50",1305,3,186,3,186,0,0,"-","-"
"543","192.168.12.250",1306,6,348,3,186,3,162,"-","-"
"544","192.168.12.128",6002,27,1602,9,486,18,1116,"-","-"
"545","192.168.50.50",1306,3,186,3,186,0,0,"-","-"
"546","192.168.12.250",1307,6,348,3,186,3,162,"-","-"
"547","192.168.12.128",7510,27,1602,9,486,18,1116,"-","-"
"548","192.168.50.50",1307,3,186,3,186,0,0,"-","-"
"549","192.168.12.250",1308,6,348,3,186,3,162,"-","-"
"550","192.168.12.128",6667,27,1602,9,486,18,1116,"-","-"
"551","192.168.50.50",1308,3,186,3,186,0,0,"-","-"
"552","192.168.12.250",1309,6,348,3,186,3,162,"-","-"
"553","192.168.12.128",6905,27,1602,9,486,18,1116,"-","-"
"554","192.168.50.50",1309,3,186,3,186,0,0,"-","-"
"555","192.168.12.250",1310,6,348,3,186,3,162,"-","-"
"556","192.168.12.128",7144,27,1602,9,486,18,1116,"-","-"
"557","192.168.50.50",1310,3,186,3,186,0,0,"-","-"
"558","192.168.12.250",1311,6,348,3,186,3,162,"-","-"
"559","192.168.12.128",6660,27,1602,9,486,18,1116,"-","-"
"560","192.168.50.50",1311,3,186,3,186,0,0,"-","-"
"561","192.168.12.250",1312,6,348,3,186,3,162,"-","-"
"562","192.168.12.128",6504,27,1602,9,486,18,1116,"-","-"
"563","192.168.50.50",1312,3,186,3,186,0,0,"-","-"
"564","192.168.12.250",1313,6,348,3,186,3,162,"-","-"
"565","192.168.12.128",6503,27,1602,9,486,18,1116,"-","-"
"566","192.168.50.50",1313,3,186,3,186,0,0,"-","-"
"567","192.168.12.250",1314,6,348,3,186,3,162,"-","-"
"568","192.168.12.128",6502,27,1602,9,486,18,1116,"-","-"
"569","192.168.50.50",1314,3,186,3,186,0,0,"-","-"
"570","192.168.12.250",1315,6,348,3,186,3,162,"-","-"
"571","192.168.12.128",6379,27,1602,9,486,18,1116,"-","-"
"572","192.168.50.50",1315,3,186,3,186,0,0,"-","-"
"573","192.168.12.250",1316,6,348,3,186,3,162,"-","-"
"574","192.168.12.128",6112,27,1602,9,486,18,1116,"-","-"
"575","192.168.50.50",1316,3,186,3,186,0,0,"-","-"
"576","192.168.12.250",1317,6,348,3,186,3,162,"-","-"
"577","192.168.12.128",8080,27,1602,9,486,18,1116,"-","-"
"578","192.168.50.50",1317,3,186,3,186,0,0,"-","-"
"579","192.168.12.250",1318,6,348,3,186,3,162,"-","-"
"580","192.168.12.128",8090,27,1602,9,486,18,1116,"-","-"
"581","192.168.50.50",1318,3,186,3,186,0,0,"-","-"
"582","192.168.12.250",1319,6,348,3,186,3,162,"-","-"
"583","192.168.12.128",8008,27,1602,9,486,18,1116,"-","-"
"584","192.168.50.50",1319,3,186,3,186,0,0,"-","-"
"585","192.168.12.250",1320,6,348,3,186,3,162,"-","-"
"586","192.168.12.128",8014,27,1602,9,486,18,1116,"-","-"
"587","192.168.50.50",1320,3,186,3,186,0,0,"-","-"
"588","192.168.12.250",1321,6,348,3,186,3,162,"-","-"
"589","192.168.12.128",8028,27,1602,9,486,18,1116,"-","-"
"590","192.168.50.50",1321,3,186,3,186,0,0,"-","-"
"591","192.168.12.250",1322,6,348,3,186,3,162,"-","-"
"592","192.168.12.128",8000,27,1602,9,486,18,1116,"-","-"
"593","192.168.50.50",1322,3,186,3,186,0,0,"-","-"
"594","192.168.12.250",1323,6,348,3,186,3,162,"-","-"
"595","192.168.12.128",7787,27,1602,9,486,18,1116,"-","-"
"596","192.168.50.50",1323,3,186,3,186,0,0,"-","-"
"597","192.168.12.250",1324,6,348,3,186,3,162,"-","-"
"598","192.168.12.128",7777,27,1602,9,486,18,1116,"-","-"
"599","192.168.50.50",1324,3,186,3,186,0,0,"-","-"
"600","192.168.12.250",1325,6,348,3,186,3,162,"-","-"
"601","192.168.12.128",7580,27,1602,9,486,18,1116,"-","-"
"602","192.168.50.50",1325,3,186,3,186,0,0,"-","-"
"603","192.168.12.250",1326,6,348,3,186,3,162,"-","-"
"604","192.168.12.128",7579,27,1602,9,486,18,1116,"-","-"
"605","192.168.50.50",1326,3,186,3,186,0,0,"-","-"
"606","192.168.12.250",1327,6,348,3,186,3,162,"-","-"
"607","192.168.12.128",10001,27,1602,9,486,18,1116,"-","-"
"608","192.168.50.50",1327,3,186,3,186,0,0,"-","-"
"609","192.168.12.250",1328,6,348,3,186,3,162,"-","-"
"610","192.168.12.128",9495,27,1602,9,486,18,1116,"-","-"
"611","192.168.50.50",1328,3,186,3,186,0,0,"-","-"
"612","192.168.12.250",1329,6,348,3,186,3,162,"-","-"
"613","192.168.12.128",9999,27,1602,9,486,18,1116,"-","-"
"614","192.168.50.50",1329,3,186,3,186,0,0,"-","-"
"615","192.168.12.250",1330,6,348,3,186,3,162,"-","-"
"616","192.168.12.128",10000,27,1602,9,486,18,1116,"-","-"
"617","192.168.50.50",1330,3,186,3,186,0,0,"-","-"
"618","192.168.12.250",1331,6,348,3,186,3,162,"-","-"
"619","192.168.12.128",9090,27,1602,9,486,18,1116,"-","-"
"620","192.168.50.50",1331,3,186,3,186,0,0,"-","-"
"621","192.168.12.250",1332,6,348,3,186,3,162,"-","-"
"622","192.168.12.128",9080,27,1602,9,486,18,1116,"-","-"
"623","192.168.50.50",1332,3,186,3,186,0,0,"-","-"
"624","192.168.12.250",1333,6,348,3,186,3,162,"-","-"
"625","192.168.12.128",8834,27,1602,9,486,18,1116,"-","-"
"626","192.168.50.50",1333,3,186,3,186,0,0,"-","-"
"627","192.168.12.250",1334,6,348,3,186,3,162,"-","-"
"628","192.168.12.128",8812,27,1602,9,486,18,1116,"-","-"
"629","192.168.50.50",1334,3,186,3,186,0,0,"-","-"
"630","192.168.12.250",1335,6,348,3,186,3,162,"-","-"
"631","192.168.12.128",8800,27,1602,9,486,18,1116,"-","-"
"632","192.168.50.50",1335,3,186,3,186,0,0,"-","-"
"633","192.168.12.250",1336,6,348,3,186,3,162,"-","-"
"634","192.168.12.128",8300,27,1602,9,486,18,1116,"-","-"
"635","192.168.50.50",1336,3,186,3,186,0,0,"-","-"
"636","192.168.12.250",1337,6,348,3,186,3,162,"-","-"
"637","192.168.12.128",12401,27,1602,9,486,18,1116,"-","-"
"638","192.168.50.50",1337,3,186,3,186,0,0,"-","-"
"639","192.168.12.250",1338,6,348,3,186,3,162,"-","-"
"640","192.168.12.128",11234,27,1602,9,486,18,1116,"-","-"
"641","192.168.50.50",1338,3,186,3,186,0,0,"-","-"
"642","192.168.12.250",1339,6,348,3,186,3,162,"-","-"
"643","192.168.12.128",12174,27,1602,9,486,18,1116,"-","-"
"644","192.168.50.50",1339,3,186,3,186,0,0,"-","-"
"645","192.168.12.250",1340,6,348,3,186,3,162,"-","-"
"646","192.168.12.128",12203,27,1602,9,486,18,1116,"-","-"
"647","192.168.50.50",1340,3,186,3,186,0,0,"-","-"
"648","192.168.12.250",1341,6,348,3,186,3,162,"-","-"
"649","192.168.12.128",11000,27,1602,9,486,18,1116,"-","-"
"650","192.168.50.50",1341,3,186,3,186,0,0,"-","-"
"651","192.168.12.250",1342,6,348,3,186,3,162,"-","-"
"652","192.168.12.128",10628,27,1602,9,486,18,1116,"-","-"
"653","192.168.50.50",1342,3,186,3,186,0,0,"-","-"
"654","192.168.12.250",1343,6,348,3,186,3,162,"-","-"
"655","192.168.12.128",10616,27,1602,9,486,18,1116,"-","-"
"656","192.168.50.50",1343,3,186,3,186,0,0,"-","-"
"657","192.168.12.250",1344,6,348,3,186,3,162,"-","-"
"658","192.168.12.128",10203,27,1602,9,486,18,1116,"-","-"
"659","192.168.50.50",1344,3,186,3,186,0,0,"-","-"
"660","192.168.12.250",1345,6,348,3,186,3,162,"-","-"
"661","192.168.12.128",10202,27,1602,9,486,18,1116,"-","-"
"662","192.168.50.50",1345,3,186,3,186,0,0,"-","-"
"663","192.168.12.250",1346,6,348,3,186,3,162,"-","-"
"664","192.168.12.128",10050,27,1602,9,486,18,1116,"-","-"
"665","192.168.50.50",1346,3,186,3,186,0,0,"-","-"
"666","192.168.50.50",1347,30,1860,30,1860,0,0,"-","-"
"667","192.168.50.50",1348,3,186,3,186,0,0,"-","-"
"668","192.168.12.128",26000,27,1602,9,486,18,1116,"-","-"
"669","192.168.12.250",1348,6,348,3,186,3,162,"-","-"
"670","192.168.12.250",1349,6,348,3,186,3,162,"-","-"
"671","192.168.12.128",20034,27,1602,9,486,18,1116,"-","-"
"672","192.168.50.50",1349,3,186,3,186,0,0,"-","-"
"673","192.168.12.250",1350,6,348,3,186,3,162,"-","-"
"674","192.168.12.128",20222,27,1602,9,486,18,1116,"-","-"
"675","192.168.50.50",1350,3,186,3,186,0,0,"-","-"
"676","192.168.12.250",1351,6,348,3,186,3,162,"-","-"
"677","192.168.12.128",22222,27,1602,9,486,18,1116,"-","-"
"678","192.168.50.50",1351,3,186,3,186,0,0,"-","-"
"679","192.168.12.250",1352,6,348,3,186,3,162,"-","-"
"680","192.168.12.128",20031,27,1602,9,486,18,1116,"-","-"
"681","192.168.50.50",1352,3,186,3,186,0,0,"-","-"
"682","192.168.12.250",1353,6,348,3,186,3,162,"-","-"
"683","192.168.12.128",19810,27,1602,9,486,18,1116,"-","-"
"684","192.168.12.250",1354,6,348,3,186,3,162,"-","-"
"685","192.168.12.128",18881,27,1602,9,486,18,1116,"-","-"
"686","192.168.12.250",1355,6,348,3,186,3,162,"-","-"
"687","192.168.12.128",17185,27,1602,9,486,18,1116,"-","-"
"688","192.168.50.50",1353,3,186,3,186,0,0,"-","-"
"689","192.168.50.50",1354,3,186,3,186,0,0,"-","-"
"690","192.168.50.50",1355,3,186,3,186,0,0,"-","-"
"691","192.168.12.250",1356,6,348,3,186,3,162,"-","-"
"692","192.168.12.128",16102,27,1602,9,486,18,1116,"-","-"
"693","192.168.12.250",1357,6,348,3,186,3,162,"-","-"
"694","192.168.12.128",13500,27,1602,9,486,18,1116,"-","-"
"695","192.168.50.50",1356,3,186,3,186,0,0,"-","-"
"696","192.168.50.50",1357,3,186,3,186,0,0,"-","-"
"697","192.168.12.250",1358,6,348,3,186,3,162,"-","-"
"698","192.168.12.128",47001,27,1602,9,486,18,1116,"-","-"
"699","192.168.50.50",1358,3,186,3,186,0,0,"-","-"
"700","192.168.50.50",1359,3,186,3,186,0,0,"-","-"
"701","192.168.12.128",41524,27,1602,9,486,18,1116,"-","-"
"702","192.168.12.250",1359,6,348,3,186,3,162,"-","-"
"703","192.168.12.250",1360,6,348,3,186,3,162,"-","-"
"704","192.168.12.128",44334,27,1602,9,486,18,1116,"-","-"
"705","192.168.50.50",1360,3,186,3,186,0,0,"-","-"
"706","192.168.12.250",1361,6,348,3,186,3,162,"-","-"
"707","192.168.12.128",46823,27,1602,9,486,18,1116,"-","-"
"708","192.168.50.50",1361,3,186,3,186,0,0,"-","-"
"709","192.168.12.250",1362,6,348,3,186,3,162,"-","-"
"710","192.168.12.128",41523,27,1602,9,486,18,1116,"-","-"
"711","192.168.50.50",1362,3,186,3,186,0,0,"-","-"
"712","192.168.12.250",1363,6,348,3,186,3,162,"-","-"
"713","192.168.12.128",41025,27,1602,9,486,18,1116,"-","-"
"714","192.168.50.50",1363,3,186,3,186,0,0,"-","-"
"715","192.168.12.250",1364,6,348,3,186,3,162,"-","-"
"716","192.168.12.128",38292,27,1602,9,486,18,1116,"-","-"
"717","192.168.50.50",1364,3,186,3,186,0,0,"-","-"
"718","192.168.12.250",1365,6,348,3,186,3,162,"-","-"
"719","192.168.12.128",38080,27,1602,9,486,18,1116,"-","-"
"720","192.168.50.50",1365,3,186,3,186,0,0,"-","-"
"721","192.168.12.250",1366,6,348,3,186,3,162,"-","-"
"722","192.168.12.128",34443,27,1602,9,486,18,1116,"-","-"
"723","192.168.50.50",1366,3,186,3,186,0,0,"-","-"
"724","192.168.12.250",1367,6,348,3,186,3,162,"-","-"
"725","192.168.12.128",30000,27,1602,9,486,18,1116,"-","-"
"726","192.168.50.50",1367,3,186,3,186,0,0,"-","-"
"727","192.168.12.250",1368,6,348,3,186,3,162,"-","-"
"728","192.168.12.128",65535,27,1602,9,486,18,1116,"-","-"
"729","192.168.50.50",1368,3,186,3,186,0,0,"-","-"
"730","192.168.12.250",1369,6,348,3,186,3,162,"-","-"
"731","192.168.12.128",62514,27,1602,9,486,18,1116,"-","-"
"732","192.168.50.50",1369,3,186,3,186,0,0,"-","-"
"733","192.168.12.250",1370,6,348,3,186,3,162,"-","-"
"734","192.168.12.128",57772,27,1602,9,486,18,1116,"-","-"
"735","192.168.50.50",1370,3,186,3,186,0,0,"-","-"
"736","192.168.12.250",1371,6,348,3,186,3,162,"-","-"
"737","192.168.12.128",50013,27,1602,9,486,18,1116,"-","-"
"738","192.168.50.50",1371,3,186,3,186,0,0,"-","-"
"739","192.168.12.250",1372,6,348,3,186,3,162,"-","-"
"740","192.168.12.128",50000,27,1602,9,486,18,1116,"-","-"
"741","192.168.50.50",1372,3,186,3,186,0,0,"-","-"
"742","192.168.12.250",1375,6,348,3,186,3,162,"-","-"
"743","192.168.50.50",1375,3,186,3,186,0,0,"-","-"
"744","192.168.50.50",1376,30,1860,30,1860,0,0,"-","-"
"745","192.168.12.51",2579,28,1536,25,1374,3,162,"-","-"
"746","192.168.50.50",1377,30,1860,30,1860,0,0,"-","-"
"747","192.168.50.50",1378,13,1733,13,1733,0,0,"-","-"
"748","192.168.12.250",1378,22,2903,14,1787,8,1116,"-","-"
"749","192.168.50.50",1379,30,1860,30,1860,0,0,"-","-"
"750","192.168.50.50",1380,30,1860,30,1860,0,0,"-","-"
"751","192.168.12.51",2581,28,1536,25,1374,3,162,"-","-"
"752","192.168.50.50",1381,30,1860,30,1860,0,0,"-","-"
"753","192.168.12.250",1382,6,348,3,186,3,162,"-","-"
"754","192.168.12.128",14846,603,35778,201,10854,402,24924,"-","-"
"755","192.168.50.50",1382,3,186,3,186,0,0,"-","-"
"756","192.168.12.250",1383,6,348,3,186,3,162,"-","-"
"757","192.168.12.128",30933,18,1068,6,324,12,744,"-","-"
"758","192.168.50.50",1383,3,186,3,186,0,0,"-","-"
"759","192.168.12.250",1384,6,348,3,186,3,162,"-","-"
"760","192.168.12.128",25330,9,534,3,162,6,372,"-","-"
"761","192.168.50.50",1384,3,186,3,186,0,0,"-","-"
"762","192.168.50.50",1385,3,186,3,186,0,0,"-","-"
"763","192.168.12.128",10631,72,4272,24,1296,48,2976,"-","-"
"764","192.168.12.250",1385,6,348,3,186,3,162,"-","-"
"765","192.168.12.250",1386,8,541,5,366,3,175,"-","-"
"766","192.168.50.50",1386,4,312,4,312,0,0,"-","-"
"767","192.168.12.250",1387,6,348,3,186,3,162,"-","-"
"768","192.168.12.128",8935,81,4806,27,1458,54,3348,"-","-"
"769","192.168.50.50",1387,3,186,3,186,0,0,"-","-"
"770","192.168.12.250",1388,24,2979,16,1863,8,1116,"-","-"
"771","192.168.50.50",1388,15,1809,15,1809,0,0,"-","-"
"772","192.168.12.250",1389,8,541,5,366,3,175,"-","-"
"773","192.168.50.50",1389,4,312,4,312,0,0,"-","-"
"774","192.168.12.250",1392,6,348,3,186,3,162,"-","-"
"775","192.168.50.50",1392,3,186,3,186,0,0,"-","-"
"776","192.168.12.250",1393,6,348,3,186,3,162,"-","-"
"777","192.168.50.50",1393,3,186,3,186,0,0,"-","-"
"778","192.168.12.250",1394,12,1207,8,819,4,388,"-","-"
"779","192.168.50.50",1394,7,765,7,765,0,0,"-","-"
"780","192.168.12.250",1395,6,348,3,186,3,162,"-","-"
"781","192.168.12.128",23003,27,1602,9,486,18,1116,"-","-"
"782","192.168.50.50",1395,3,186,3,186,0,0,"-","-"
"783","192.168.12.250",1396,6,348,3,186,3,162,"-","-"
"784","192.168.12.250",1397,6,348,3,186,3,162,"-","-"
"785","192.168.12.128",31454,36,2136,12,648,24,1488,"-","-"
"786","192.168.50.50",1396,3,186,3,186,0,0,"-","-"
"787","192.168.50.50",1397,3,186,3,186,0,0,"-","-"
"788","192.168.12.250",1398,8,541,5,366,3,175,"-","-"
"789","192.168.50.50",1398,4,312,4,312,0,0,"-","-"
"790","192.168.12.250",1399,24,2984,16,1868,8,1116,"-","-"
"791","192.168.50.50",1399,15,1814,15,1814,0,0,"-","-"
"792","192.168.12.250",1400,6,348,3,186,3,162,"-","-"
"793","192.168.12.128",2887,333,19758,111,5994,222,13764,"-","-"
"794","192.168.50.50",1400,3,186,3,186,0,0,"-","-"
"795","192.168.50.50",1402,3,186,3,186,0,0,"-","-"
"796","192.168.12.128",29837,99,5874,33,1782,66,4092,"-","-"
"797","192.168.12.250",1402,6,348,3,186,3,162,"-","-"
"798","192.168.12.250",1404,6,348,3,186,3,162,"-","-"
"799","192.168.12.128",24955,99,5874,33,1782,66,4092,"-","-"
"800","192.168.50.50",1404,3,186,3,186,0,0,"-","-"
"801","192.168.12.250",1407,6,348,3,186,3,162,"-","-"
"802","192.168.12.250",1409,6,348,3,186,3,162,"-","-"
"803","192.168.12.250",1411,6,348,3,186,3,162,"-","-"
"804","192.168.50.50",1407,3,186,3,186,0,0,"-","-"
"805","192.168.50.50",1409,3,186,3,186,0,0,"-","-"
"806","192.168.50.50",1411,3,186,3,186,0,0,"-","-"
"807","192.168.12.250",1412,6,348,3,186,3,162,"-","-"
"808","192.168.12.128",6049,27,1602,9,486,18,1116,"-","-"
"809","192.168.50.50",1412,3,186,3,186,0,0,"-","-"
"810","192.168.50.50",1415,3,186,3,186,0,0,"-","-"
"811","192.168.12.250",1415,6,348,3,186,3,162,"-","-"
"812","192.168.12.250",1416,6,348,3,186,3,162,"-","-"
"813","192.168.12.128",22134,252,14952,84,4536,168,10416,"-","-"
"814","192.168.50.50",1416,3,186,3,186,0,0,"-","-"
"815","192.168.12.250",1417,6,348,3,186,3,162,"-","-"
"816","192.168.50.50",1417,3,186,3,186,0,0,"-","-"
"817","192.168.12.250",1420,6,348,3,186,3,162,"-","-"
"818","192.168.50.50",1420,3,186,3,186,0,0,"-","-"
"819","192.168.12.250",1421,6,348,3,186,3,162,"-","-"
"820","192.168.12.128",2455,99,5874,33,1782,66,4092,"-","-"
